PID,Archive ID,Letter Number,Archive URL,iFrame
p00ykt7n,334812,2417,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334812,http://www.bu.edu/dbin/archives/content/holdings/LFA2417/HTML
p00yktlp,334818,2418,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334818,http://www.bu.edu/dbin/archives/content/holdings/LFA2418/HTML
p00yktl2,334848,2419,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334848,http://www.bu.edu/dbin/archives/content/holdings/LFA2419/HTML
p00ykx7s,334871,2420,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334871,http://www.bu.edu/dbin/archives/content/holdings/LFA2420/HTML
p00yktkw,334874,2421,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334874,http://www.bu.edu/dbin/archives/content/holdings/LFA2421/HTML
p00ykt7g,334882,2422,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334882,http://www.bu.edu/dbin/archives/content/holdings/LFA2422/HTML
p00yktkp,334891,2423,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334891,http://www.bu.edu/dbin/archives/content/holdings/LFA2423/HTML
p00yktkf,334894,2424,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334894,http://www.bu.edu/dbin/archives/content/holdings/LFA2424/HTML
p00yktk4,334948,2425,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334948,http://www.bu.edu/dbin/archives/content/holdings/LFA2425/HTML
p00ykt75,334953,2426,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334953,http://www.bu.edu/dbin/archives/content/holdings/LFA2426/HTML
p00yky9n,334968,2427,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334968,http://www.bu.edu/dbin/archives/content/holdings/LFA2427/HTML
p00yktjt,334972,2428,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334972,http://www.bu.edu/dbin/archives/content/holdings/LFA2428/HTML
p00yktjn,334973,2429,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=334973,http://www.bu.edu/dbin/archives/content/holdings/LFA2429/HTML
p00yktjc,335023,2431,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=335023,http://www.bu.edu/dbin/archives/content/holdings/LFA2431/HTML
p00ykyf7,335031,2432,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=335031,http://www.bu.edu/dbin/archives/content/holdings/LFA2432/HTML
p00ykt6y,335036,2433,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=335036,http://www.bu.edu/dbin/archives/content/holdings/LFA2433/HTML
p00yktj6,335041,2434,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=335041,http://www.bu.edu/dbin/archives/content/holdings/LFA2434/HTML
p00yqgp4,368664,338,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=368664,http://www.bu.edu/dbin/archives/content/holdings/LFA338/HTML
p00yqgsb,371344,500,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371344,http://www.bu.edu/dbin/archives/content/holdings/LFA500/HTML 
p00yqkgk,371360,1169,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371360,http://www.bu.edu/dbin/archives/content/holdings/LFA1169/HTML 
p00yqklc,371363,1179,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371363,http://www.bu.edu/dbin/archives/content/holdings/LFA1179/HTML 
p00yqkt5,371366,1198,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371366,http://www.bu.edu/dbin/archives/content/holdings/LFA1198/HTML 
p00yqkx0,371370,1239,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371370,http://www.bu.edu/dbin/archives/content/holdings/LFA1239/HTML 
p00yql91,371419,1250,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371419,http://www.bu.edu/dbin/archives/content/holdings/LFA1250/HTML 
p00yqlck,371422,1264,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371422,http://www.bu.edu/dbin/archives/content/holdings/LFA1264/HTML 
p00yqlgq,371425,1267,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371425,http://www.bu.edu/dbin/archives/content/holdings/LFA1267/HTML 
p00yqly0,371428,1280,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371428,http://www.bu.edu/dbin/archives/content/holdings/LFA1280/HTML 
p00yqm9h,371431,1289,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371431,http://www.bu.edu/dbin/archives/content/holdings/LFA1289/HTML 
p00yqms1,371442,1317,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371442,http://www.bu.edu/dbin/archives/content/holdings/LFA1317/HTML 
p00yqn04,371493,1321,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371493,http://www.bu.edu/dbin/archives/content/holdings/LFA1321/HTML 
p00yqnzc,371497,1340,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371497,http://www.bu.edu/dbin/archives/content/holdings/LFA1340/HTML 
p00yqpqm,371500,1370,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371500,http://www.bu.edu/dbin/archives/content/holdings/LFA1370/HTML 
p00yqprx,371529,1379,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371529,http://www.bu.edu/dbin/archives/content/holdings/LFA1379/HTML 
p00yqpyr,371758,1406,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371758,http://www.bu.edu/dbin/archives/content/holdings/LFA1406/HTML 
p00yqq4r,371761,1414,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371761,http://www.bu.edu/dbin/archives/content/holdings/LFA1414/HTML 
b0089kv4,371765,1506,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371765,http://www.bu.edu/dbin/archives/content/holdings/LFA1506/HTML 
p00yqr49,371768,1524,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371768,http://www.bu.edu/dbin/archives/content/holdings/LFA1524/HTML 
p00yqr90,371771,1584,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=371771,http://www.bu.edu/dbin/archives/content/holdings/LFA1584/HTML 
p00yqjy8,566729,1011,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566729,http://www.bu.edu/dbin/archives/Cooke/LFA1011/HTML
p00yqhn1,566732,706,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566732,http://www.bu.edu/dbin/archives/Cooke/LFA706/HTML/
p00yqhr6,566735,794,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566735,http://www.bu.edu/dbin/archives/Cooke/LFA794/HTML/
b03z8qk1,566742,1360,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566742,http://www.bu.edu/dbin/archives/Cooke/LFA%201360/HTML/
b03z8qk5,566745,1362,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566745,http://www.bu.edu/dbin/archives/Cooke/LFA%201362/HTML/
b040bwfv,566748,1560,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566748,http://www.bu.edu/dbin/archives/Cooke/LFA%201560/HTML/
b040bwfx,566751,1561,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566751,http://www.bu.edu/dbin/archives/Cooke/LFA1561/HTML/
b040bwfz,566755,1562,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566755,http://www.bu.edu/dbin/archives/Cooke/LFA1562/HTML/#
b040bwg1,566758,1563,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566758,http://www.bu.edu/dbin/archives/Cooke/LFA1563/HTML/#
b040bx2y,566761,1565,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566761,http://www.bu.edu/dbin/archives/Cooke/LFA1565/HTML/#
b040bx30,566764,1566,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566764,http://www.bu.edu/dbin/archives/Cooke/LFA1566/HTML/
b040bx32,566767,1567,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566767,http://www.bu.edu/dbin/archives/Cooke/LFA1567/HTML/
b040bxlg,566770,1568,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566770,http://www.bu.edu/dbin/archives/Cooke/LFA1568/HTML/
b040bxlj,566773,1569,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566773,http://www.bu.edu/dbin/archives/Cooke/LFA1569/HTML/#2
b040bxll,566777,1570,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566777,http://www.bu.edu/dbin/archives/Cooke/LFA1570/HTML/
b040bxnp,566780,1574,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566780,http://www.bu.edu/dbin/archives/Cooke/LFA1574/HTML/#
b040bxnr,566784,1575,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566784,http://www.bu.edu/dbin/archives/Cooke/LFA1575/HTML/
b040bxnt,566787,1576,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566787,http://www.bu.edu/dbin/archives/Cooke/LFA1576/HTML/
b040bxnw,566790,1577,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566790,http://www.bu.edu/dbin/archives/Cooke/LFA1577/HTML/
b040bxq2,566793,1578,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566793,http://www.bu.edu/dbin/archives/Cooke/LFA1578/HTML/#
b040bxq4,566796,1579,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566796,http://www.bu.edu/dbin/archives/Cooke/LFA1579/HTML/
b040bxq6,566799,1580,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566799,http://www.bu.edu/dbin/archives/Cooke/LFA1580/HTML/#
b040bxxf,566802,1581,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566802,http://www.bu.edu/dbin/archives/Cooke/LFA1581/HTML/#
b040by86,566805,1582,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566805,http://www.bu.edu/dbin/archives/Cooke/LFA1582/HTML/
b040by88,566809,1583,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566809,http://www.bu.edu/dbin/archives/Cooke/LFA1583/HTML/#
b040byds,566812,1586,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566812,http://www.bu.edu/dbin/archives/Cooke/LFA1586/HTML/
b040bydv,566815,1587,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566815,http://www.bu.edu/dbin/archives/Cooke/LFA1587/HTML/
b040bydx,566819,1588,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566819,http://www.bu.edu/dbin/archives/Cooke/LFA1588/HTML/
b040bydz,566824,1589,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566824,http://www.bu.edu/dbin/archives/Cooke/LFA1589/HTML/#
b040byhl,566831,1590,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566831,http://www.bu.edu/dbin/archives/Cooke/LFA1590/HTML/#
b040byhn,566834,1591,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566834,http://www.bu.edu/dbin/archives/Cooke/LFA1591/HTML/
b040byhs,566837,1593,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566837,http://www.bu.edu/dbin/archives/Cooke/LFA1593/HTML/
b040byhv,566840,1594,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566840,http://www.bu.edu/dbin/archives/Cooke/LFA1594/HTML/
b040h3r0,566843,1595,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566843,http://www.bu.edu/dbin/archives/Cooke/LFA1595/HTML/
b040h3r2,566844,1596,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566844,http://www.bu.edu/dbin/archives/Cooke/LFA1596/HTML/
b040h3r4,566847,1598,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566847,http://www.bu.edu/dbin/archives/Cooke/LFA1598/HTML/
b040h3rv,566850,1600,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566850,http://www.bu.edu/dbin/archives/Cooke/LFA1600/HTML/
b040h3rx,566853,1602,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566853,http://www.bu.edu/dbin/archives/Cooke/LFA1602/HTML/
b040h3xj,566857,1603,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566857,http://www.bu.edu/dbin/archives/Cooke/LFA1603/HTML/
b040h3xl,566860,1604,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566860,http://www.bu.edu/dbin/archives/Cooke/LFA1604/HTML/
b040h3xn,566863,1605,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566863,http://www.bu.edu/dbin/archives/Cooke/LFA1605/HTML/
b040h3xq,566866,1606,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566866,http://www.bu.edu/dbin/archives/Cooke/LFA1606/HTML/
b040h3xs,566870,1607,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566870,http://www.bu.edu/dbin/archives/Cooke/LFA1607/HTML/#4
b040h40h,566874,1608,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566874,http://www.bu.edu/dbin/archives/Cooke/LFA1608/HTML/
b040h40k,566877,1609,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566877,http://www.bu.edu/dbin/archives/Cooke/LFA1609/HTML/
b040h40m,566880,1610,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566880,http://www.bu.edu/dbin/archives/Cooke/LFA1610/HTML/
b040h40p,566883,1611,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566883,http://www.bu.edu/dbin/archives/Cooke/LFA1611/HTML/
b043w4kj,566886,1645,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566886,http://www.bu.edu/dbin/archives/Cooke/LFA1645/HTML/
b043w4kl,566890,1646,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566890,http://www.bu.edu/dbin/archives/Cooke/LFA1646/HTML/#
b043w4q8,566893,1648,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566893,http://www.bu.edu/dbin/archives/Cooke/LFA1648/HTML/
b043w4tz,566898,1650,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566898,http://www.bu.edu/dbin/archives/Cooke/LFA1650/HTML/#
b043w4v1,566901,1651,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566901,http://www.bu.edu/dbin/archives/Cooke/LFA1651/HTML/
b043w54f,566904,1652,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566904,http://www.bu.edu/dbin/archives/Cooke/LFA1652/HTML/
b043w54h,566907,1653,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566907,http://www.bu.edu/dbin/archives/Cooke/LFA1653/HTML/
b043w54r,566910,1657,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566910,http://www.bu.edu/dbin/archives/Cooke/LFA1657/HTML/
b043w54t,566913,1658,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566913,http://www.bu.edu/dbin/archives/Cooke/LFA1658/HTML/#
b043w54w,566916,1659,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566916,http://www.bu.edu/dbin/archives/Cooke/LFA1659/HTML/
b043w5mn,566919,1660,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566919,http://www.bu.edu/dbin/archives/Cooke/LFA1660/HTML/
p00ydlgg,566923,1661,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566923,http://www.bu.edu/dbin/archives/Cooke/LFA1661/HTML/
b043w5ms,566926,1662,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566926,http://www.bu.edu/dbin/archives/Cooke/LFA1662/HTML/#
b043w5mv,566930,1663,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566930,http://www.bu.edu/dbin/archives/Cooke/LFA1663/HTML/
b043w5mx,566933,1664,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566933,http://www.bu.edu/dbin/archives/Cooke/LFA1664/HTML/
b043w5sq,566936,1665,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566936,http://www.bu.edu/dbin/archives/Cooke/LFA1665/HTML/
b043w5ss,566939,1666,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566939,http://www.bu.edu/dbin/archives/Cooke/LFA1666/HTML/
b043w6jk,566942,1668,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566942,http://www.bu.edu/dbin/archives/Cooke/LFA1668/HTML/
b043w6jp,566949,1669,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566949,http://www.bu.edu/dbin/archives/Cooke/LFA1669/HTML/
b043w7w0,566952,1671,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566952,http://www.bu.edu/dbin/archives/Cooke/LFA1671/HTML/
b043w7w2,566955,1672,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566955,http://www.bu.edu/dbin/archives/Cooke/LFA1672/HTML/
b043w82d,566958,1673,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566958,http://www.bu.edu/dbin/archives/Cooke/LFA1673/HTML/
b043w96x,566961,1676,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566961,http://www.bu.edu/dbin/archives/Cooke/LFA1676/HTML/
b043w9jt,566964,1678,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566964,http://www.bu.edu/dbin/archives/Cooke/LFA1678/HTML/
b043w9jw,566967,1679,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566967,http://www.bu.edu/dbin/archives/Cooke/LFA1679/HTML/
b043w9jy,566971,1680,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566971,http://www.bu.edu/dbin/archives/Cooke/LFA1680/HTML/
b043w9ms,566974,1681,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566974,http://www.bu.edu/dbin/archives/Cooke/LFA1681/HTML/
b043wb1f,566977,1682,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566977,http://www.bu.edu/dbin/archives/Cooke/LFA1682/HTML/
b043wb1k,566980,1684,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566980,http://www.bu.edu/dbin/archives/Cooke/LFA1684/HTML/
b043wb1m,566984,1685,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566984,http://www.bu.edu/dbin/archives/Cooke/LFA1685/HTML/
b043wb1p,566987,1686,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566987,http://www.bu.edu/dbin/archives/Cooke/LFA1686/HTML/
b043wb1r,566991,1687,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566991,http://www.bu.edu/dbin/archives/Cooke/LFA1687/HTML/
b043wd7r,566997,1690,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=566997,http://www.bu.edu/dbin/archives/Cooke/LFA1690/HTML/
b043wgjd,567000,1692,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567000,http://www.bu.edu/dbin/archives/Cooke/LFA1692/HTML/
b043wgjg,567003,1693,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567003,http://www.bu.edu/dbin/archives/Cooke/LFA1693/HTML/
b043wgjj,567006,1694,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567006,http://www.bu.edu/dbin/archives/Cooke/LFA1694/HTML/
p00ydlqq,567009,1695,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567009,http://www.bu.edu/dbin/archives/Cooke/LFA1695/HTML/
b043whtv,567012,1696,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567012,http://www.bu.edu/dbin/archives/Cooke/LFA1696/HTML/
b043whtx,567015,1697,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567015,http://www.bu.edu/dbin/archives/Cooke/LFA1697/HTML/
b043whtz,567018,1698,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567018,http://www.bu.edu/dbin/archives/Cooke/LFA1698/HTML/
b043wjkb,567021,1700,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567021,http://www.bu.edu/dbin/archives/Cooke/LFA1700/HTML/
b043wjkb,567024,1701,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567024,http://www.bu.edu/dbin/archives/Cooke/LFA1701/HTML/
b043wjkb,567026,1702,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567026,http://www.bu.edu/dbin/archives/Cooke/LFA1702/HTML/#
b043wjkj,567028,1703,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567028,http://www.bu.edu/dbin/archives/Cooke/LFA1703/HTML/
b043wmdp,567031,1707,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567031,http://www.bu.edu/dbin/archives/Cooke/LFA1707/HTML/
b043wmdr,567034,1708,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567034,http://www.bu.edu/dbin/archives/Cooke/LFA1708/HTML/
b043wnjv,567037,1710,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567037,http://www.bu.edu/dbin/archives/Cooke/LFA1710/HTML/
b043wpxz,567040,1711,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567040,http://www.bu.edu/dbin/archives/Cooke/LFA1711/HTML/
b043wq0t,567043,1712,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567043,http://www.bu.edu/dbin/archives/Cooke/LFA1712/HTML/
b043wt32,567046,1714,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567046,http://www.bu.edu/dbin/archives/Cooke/LFA1714/HTML/
b043wt34,567051,1715,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567051,http://www.bu.edu/dbin/archives/Cooke/LFA1715/HTML/
b043wtlb,567054,1718,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567054,http://www.bu.edu/dbin/archives/Cooke/LFA1718/HTML/
b043wtsj,567057,1721,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567057,http://www.bu.edu/dbin/archives/Cooke/LFA1721/HTML/
b043wtsn,567060,1723,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567060,http://www.bu.edu/dbin/archives/Cooke/LFA1723/HTML/
b043wtsq,567063,1724,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567063,http://www.bu.edu/dbin/archives/Cooke/LFA1724/HTML/
b043wv6l,567067,1726,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567067,http://www.bu.edu/dbin/archives/Cooke/LFA1726/HTML/
b043wv6q,567070,1728,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567070,http://www.bu.edu/dbin/archives/Cooke/LFA1728/HTML/
b043wv6s,567073,1729,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567073,http://www.bu.edu/dbin/archives/Cooke/LFA1729/HTML/
b043wvcw,567076,1731,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567076,http://www.bu.edu/dbin/archives/Cooke/LFA1731/HTML/
b043wvcy,567079,1732,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567079,http://www.bu.edu/dbin/archives/Cooke/LFA1732/HTML/
b043wvd0,567084,1733,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567084,http://www.bu.edu/dbin/archives/Cooke/LFA1733/HTML/
b043wvmm,567087,1734,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567087,http://www.bu.edu/dbin/archives/Cooke/LFA1734/HTML/
b043wvmr,567090,1736,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567090,http://www.bu.edu/dbin/archives/Cooke/LFA1736/HTML/
b043wvmt,567093,1737,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567093,http://www.bu.edu/dbin/archives/Cooke/LFA1737/HTML/
b043wvmw,567096,1738,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567096,http://www.bu.edu/dbin/archives/Cooke/LFA1738/HTML/
b043wvst,567099,1740,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567099,http://www.bu.edu/dbin/archives/Cooke/LFA1740/HTML/
b043wvsy,567102,1742,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567102,http://www.bu.edu/dbin/archives/Cooke/LFA1742/HTML/
b043wvw7,567105,1745,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567105,http://www.bu.edu/dbin/archives/Cooke/LFA1745/HTML/
b043ww1d,567109,1748,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567109,http://www.bu.edu/dbin/archives/Cooke/LFA1748/HTML/
b043ww1g,567112,1750,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567112,http://www.bu.edu/dbin/archives/Cooke/LFA1750/HTML/
b043ww1j,567115,1751,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567115,http://www.bu.edu/dbin/archives/Cooke/LFA1751/HTML/#
b043wwvj,567118,1752,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567118,http://www.bu.edu/dbin/archives/Cooke/LFA1752/HTML/
b043wwvn,567121,1754,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567121,http://www.bu.edu/dbin/archives/Cooke/LFA1754/HTML/
b043wwvq,567124,1755,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567124,http://www.bu.edu/dbin/archives/Cooke/LFA1755/HTML/
b043wwvx,567127,1758,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567127,http://www.bu.edu/dbin/archives/Cooke/LFA1758/HTML/
b043wwvz,567130,1759,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567130,http://www.bu.edu/dbin/archives/Cooke/LFA1759/HTML/
b043www1,567133,1760,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567133,http://www.bu.edu/dbin/archives/Cooke/LFA1760/HTML/
b043www3,567136,1761,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567136,http://www.bu.edu/dbin/archives/Cooke/LFA1761/HTML/
b043www5,567139,1762,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567139,http://www.bu.edu/dbin/archives/Cooke/LFA1762/HTML/
b043www7,567142,1763,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567142,http://www.bu.edu/dbin/archives/Cooke/LFA1763/HTML/
