PID,Archive ID,Letter Number,Archive URL,iFrame
b043wx01,567145,1764,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567145,http://www.bu.edu/dbin/archives/Cooke/LFA1764/HTML/
b043wx28,567148,1765,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567148,http://www.bu.edu/dbin/archives/Cooke/LFA1765/HTML/
b043wx2d,567151,1767,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567151,http://www.bu.edu/dbin/archives/Cooke/LFA1767/HTML/
b043wx37,567154,1768,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567154,http://www.bu.edu/dbin/archives/Cooke/LFA1768/HTML/
b043wx7t,567157,1769,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567157,http://www.bu.edu/dbin/archives/Cooke/LFA1769/HTML/
b043wx7w,567160,1770,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567160,http://www.bu.edu/dbin/archives/Cooke/LFA1770/HTML/
b043wx7y,567164,1771,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567164,http://www.bu.edu/dbin/archives/Cooke/LFA1771/HTML/
b043wx80,567167,1772,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567167,http://www.bu.edu/dbin/archives/Cooke/LFA1772/HTML/
b043wy8n,567192,1775,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567192,http://www.bu.edu/dbin/archives/Cooke/LFA1775/HTML/
b043wyjb,567196,1776,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567196,http://www.bu.edu/dbin/archives/Cooke/LFA1776/HTML/
p00ydmq5,567199,1777,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567199,http://www.bu.edu/dbin/archives/Cooke/LFA1777/HTML/#
b043wzvd,567203,1780,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567203,http://www.bu.edu/dbin/archives/Cooke/LFA1780/HTML/#
b043wzvg,567206,1781,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567206,http://www.bu.edu/dbin/archives/Cooke/LFA1781/HTML/
b043wzvj,567209,1782,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567209,http://www.bu.edu/dbin/archives/Cooke/LFA1782/HTML/
b043wzvl,567212,1783,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567212,http://www.bu.edu/dbin/archives/Cooke/LFA1783/HTML/
b043wzvq,567215,1788,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567215,http://www.bu.edu/dbin/archives/Cooke/LFA1788/HTML/
b043wzvs,567218,1789,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567218,http://www.bu.edu/dbin/archives/Cooke/LFA%201789/HTML/
b043x04x,567221,1790,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567221,http://www.bu.edu/dbin/archives/Cooke/LFA%201790/HTML/
b043x04z,567224,1785,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567224,http://www.bu.edu/dbin/archives/Cooke/LFA%201785/HTML/
b043x051,567227,1786,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567227,http://www.bu.edu/dbin/archives/Cooke/LFA%201786/HTML/
b043x053,567230,1787,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567230,http://www.bu.edu/dbin/archives/Cooke/LFA%201787/HTML/
p00ydmnl,567233,1791,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567233,http://www.bu.edu/dbin/archives/Cooke/LFA%201791/HTML/
b043x8nw,567236,1792,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567236,http://www.bu.edu/dbin/archives/Cooke/LFA%201792/HTML/
b043x8ny,567239,1793,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567239,http://www.bu.edu/dbin/archives/Cooke/LFA%201793/HTML/
b043x8p0,567242,1794,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567242,http://www.bu.edu/dbin/archives/Cooke/LFA%201794/HTML/
b043x8p2,567245,1795,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567245,http://www.bu.edu/dbin/archives/Cooke/LFA%201795/HTML/
b043x8p4,567248,1796,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567248,http://www.bu.edu/dbin/archives/Cooke/LFA%201796/HTML/
p00ydmn9,567251,1797,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567251,http://www.bu.edu/dbin/archives/Cooke/LFA%201797/HTML/
b043x8v1,567257,1799,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567257,http://www.bu.edu/dbin/archives/Cooke/LFA%201799/HTML/
p00ydmmy,567261,1800,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567261,http://www.bu.edu/dbin/archives/Cooke/LFA1800/HTML/
b043x8v5,567264,1801,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567264,http://www.bu.edu/dbin/archives/Cooke/LFA%201801/HTML/
b043x8v7,567267,1802,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567267,http://www.bu.edu/dbin/archives/Cooke/LFA%201802/HTML/
b043x9zv,567270,1803,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567270,http://www.bu.edu/dbin/archives/Cooke/LFA%201803/HTML/
p00ydmmt,567273,1804,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567273,http://www.bu.edu/dbin/archives/Cooke/LFA%201804/HTML/
b043x9zz,567277,1805,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567277,http://www.bu.edu/dbin/archives/Cooke/LFA%201805/HTML/
b043xb01,567280,1806,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567280,http://www.bu.edu/dbin/archives/Cooke/LFA%201806/HTML/
b043xb03,567283,1807,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567283,http://www.bu.edu/dbin/archives/Cooke/LFA%201807/HTML/
p00ydmmp,567286,1808,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567286,http://www.bu.edu/dbin/archives/Cooke/LFA%201808/HTML/
b043xb07,567289,1809,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567289,http://www.bu.edu/dbin/archives/Cooke/LFA%201809/HTML/
b043xb2f,567294,1811,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567294,http://www.bu.edu/dbin/archives/Cooke/LFA%201811/HTML/
b043xbns,567297,1812,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567297,http://www.bu.edu/dbin/archives/Cooke/LFA%201812/HTML/
p00ydmmc,567300,1813,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567300,http://www.bu.edu/dbin/archives/Cooke/LFA%201813/HTML/
b043xbrj,567303,1814,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567303,http://www.bu.edu/dbin/archives/Cooke/LFA%201814/HTML/
p00ydmm7,567306,1815,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567306,http://www.bu.edu/dbin/archives/Cooke/LFA%201815/HTML/
b043xbrn,567309,1816,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567309,http://www.bu.edu/dbin/archives/Cooke/LFA%201816/HTML/
b043xbxt,567312,1818,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567312,http://www.bu.edu/dbin/archives/Cooke/LFA%201818/HTML/
p00ydmm2,567315,1819,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567315,http://www.bu.edu/dbin/archives/Cooke/LFA%201819/HTML/
p00ydndy,567318,1820,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567318,http://www.bu.edu/dbin/archives/Cooke/LFA%201820/HTML/
b043xc03,567321,1821,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567321,http://www.bu.edu/dbin/archives/Cooke/LFA%201821/HTML/
b043xc05,567324,1822,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567324,http://www.bu.edu/dbin/archives/Cooke/LFA%201822/HTML/
b043xc3w,567327,1823,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567327,http://www.bu.edu/dbin/archives/Cooke/LFA%201823/HTML/
b043xcbn,567330,1824,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567330,http://www.bu.edu/dbin/archives/Cooke/LFA%201824/HTML/
b043xcbq,567333,1825,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567333,http://www.bu.edu/dbin/archives/Cooke/LFA%201825/HTML/
b043xcbv,567336,1827,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567336,http://www.bu.edu/dbin/archives/Cooke/LFA%201827/HTML/
p00ydn94,567339,1828,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567339,http://www.bu.edu/dbin/archives/Cooke/LFA%201828/HTML/
b043xcbz,567342,1829,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567342,http://www.bu.edu/dbin/archives/Cooke/LFA%201829/HTML/
b043xcfk,567359,1830,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567359,http://www.bu.edu/dbin/archives/Cooke/LFA%201830/HTML/
b043xcfm,567362,1831,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567362,http://www.bu.edu/dbin/archives/Cooke/LFA%201831/HTML/
b043xcnd,567365,1832,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567365,http://www.bu.edu/dbin/archives/Cooke/LFA%201832/HTML/
p00ydn8k,567368,1833,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567368,http://www.bu.edu/dbin/archives/Cooke/LFA%201833/HTML/
b043xcnj,567378,1834,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567378,http://www.bu.edu/dbin/archives/Cooke/LFA%201834/HTML/
b043xcw3,567383,1835,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567383,http://www.bu.edu/dbin/archives/Cooke/LFA%201835/HTML/
b043xcw5,567388,1836,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567388,http://www.bu.edu/dbin/archives/Cooke/LFA%201836/HTML/
b043xd4j,567392,1841,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567392,http://www.bu.edu/dbin/archives/Cooke/LFA%201841/HTML/
b043xdc9,567397,1842,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567397,http://www.bu.edu/dbin/archives/Cooke/LFA%201842/HTML/
b043xdcc,567426,1843,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567426,http://www.bu.edu/dbin/archives/Cooke/LFA%201843/HTML/
b043xdcf,567429,1844,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567429,http://www.bu.edu/dbin/archives/Cooke/LFA1844/HTML/
b043xdch,567432,1845,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567432,http://www.bu.edu/dbin/archives/Cooke/LFA1845/HTML/
p00ydn7y,567435,1846,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567435,http://www.bu.edu/dbin/archives/Cooke/LFA1846/HTML/
b043xdh3,567438,1847,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567438,http://www.bu.edu/dbin/archives/Cooke/LFA1847/HTML/
p00ydn7j,567446,1849,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567446,http://www.bu.edu/dbin/archives/Cooke/LFA1849/HTML/
b043xdm0,567465,1850,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567465,http://www.bu.edu/dbin/archives/Cooke/LFA1850/HTML/
b043xf0v,567495,1851,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567495,http://www.bu.edu/dbin/archives/Cooke/LFA1851/HTML/
b043xf0x,567499,1852,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567499,http://www.bu.edu/dbin/archives/Cooke/LFA1852/HTML/
b043xf0z,567502,1853,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567502,http://www.bu.edu/dbin/archives/Cooke/LFA1853/HTML/
b043xf11,567505,1854,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567505,http://www.bu.edu/dbin/archives/Cooke/LFA1854/HTML/
p00ydn6x,567508,1855,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567508,http://www.bu.edu/dbin/archives/Cooke/LFA1855/HTML/
b043xf16,567511,1856,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567511,http://www.bu.edu/dbin/archives/Cooke/LFA1856/HTML/
b043xf18,567514,1857,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567514,http://www.bu.edu/dbin/archives/Cooke/LFA1857/HTML/
b043xf1c,567517,1858,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567517,http://www.bu.edu/dbin/archives/Cooke/LFA1858/HTML/
b043xf1g,567520,1859,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567520,http://www.bu.edu/dbin/archives/Cooke/LFA1859/HTML/
p00ydn6s,567523,1860,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567523,http://www.bu.edu/dbin/archives/Cooke/LFA1860/HTML/
p00ydn6n,567526,1861,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567526,http://www.bu.edu/dbin/archives/Cooke/LFA1861/HTML/
b043xf1p,567529,1862,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567529,http://www.bu.edu/dbin/archives/Cooke/LFA1862/HTML/
b043xf3d,567532,1863,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567532,http://www.bu.edu/dbin/archives/Cooke/LFA1863/HTML/
p00ydn6j,567535,1864,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567535,http://www.bu.edu/dbin/archives/Cooke/LFA1864/HTML/
p00ydn6d,567538,1865,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567538,http://www.bu.edu/dbin/archives/Cooke/LFA1865/HTML/
b043xffd,567541,1866,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567541,http://www.bu.edu/dbin/archives/Cooke/LFA1866/HTML/
b043xfrr,567544,1868,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567544,http://www.bu.edu/dbin/archives/Cooke/LFA1868/HTML/
b043xgcr,567547,1869,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567547,http://www.bu.edu/dbin/archives/Cooke/LFA1869/HTML/
b043xgct,567551,1870,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567551,http://www.bu.edu/dbin/archives/Cooke/LFA1870/HTML/
b043xgcw,567554,1871,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567554,http://www.bu.edu/dbin/archives/Cooke/LFA1871/HTML/
b043xgr8,567563,1874,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567563,http://www.bu.edu/dbin/archives/Cooke/LFA1874/HTML/
p00ydpdq,567567,1875,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567567,http://www.bu.edu/dbin/archives/Cooke/LFA1875/HTML/
b043xjcv,567570,1876,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567570,http://www.bu.edu/dbin/archives/Cooke/LFA1876/HTML/
b043xjfl,567573,1877,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567573,http://www.bu.edu/dbin/archives/Cooke/LFA1877/HTML/
b043xjfn,567576,1878,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567576,http://www.bu.edu/dbin/archives/Cooke/LFA1878/HTML/
b043xjfq,567579,1879,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567579,http://www.bu.edu/dbin/archives/Cooke/LFA1878/HTML/
b043xjps,567583,1880,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567583,http://www.bu.edu/dbin/archives/Cooke/LFA1880/HTML/
b043xjpv,567588,1881,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567588,http://www.bu.edu/dbin/archives/Cooke/LFA1881/HTML/
b043xkc1,567591,1882,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567591,http://www.bu.edu/dbin/archives/Cooke/LFA1882/HTML/
b043xkc3,567594,1883,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567594,http://www.bu.edu/dbin/archives/Cooke/LFA1883/HTML/
b043xkc5,567601,1884,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567601,http://www.bu.edu/dbin/archives/Cooke/LFA1884/HTML/
b043xkqb,567604,1885,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567604,http://www.bu.edu/dbin/archives/Cooke/LFA1885/HTML/
b043xkqd,567608,1886,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567608,http://www.bu.edu/dbin/archives/Cooke/LFA1886/HTML/
b043xkqg,567611,1887,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567611,http://www.bu.edu/dbin/archives/Cooke/LFA1887/HTML/
b043xkqj,567614,1888,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567614,http://www.bu.edu/dbin/archives/Cooke/LFA1888/HTML/
b043xkql,567617,1889,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567617,http://www.bu.edu/dbin/archives/Cooke/LFA1889/HTML/
b043xksz,567621,1890,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567621,http://www.bu.edu/dbin/archives/Cooke/LFA1890/HTML/
b043xkt1,567624,1891,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567624,http://www.bu.edu/dbin/archives/Cooke/LFA1891/HTML/
b043xkt3,567628,1892,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567628,http://www.bu.edu/dbin/archives/Cooke/LFA1892/HTML/
b043xkt5,567631,1893,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567631,http://www.bu.edu/dbin/archives/Cooke/LFA1893/HTML/
b043xkw1,567637,1894,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567637,http://www.bu.edu/dbin/archives/Cooke/LFA1894/HTML/
b043xkw3,567640,1895,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567640,http://www.bu.edu/dbin/archives/Cooke/LFA1895/HTML/
b043xky6,567643,1896,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567643,http://www.bu.edu/dbin/archives/Cooke/LFA1896/HTML/
b043xky8,567647,1897,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567647,http://www.bu.edu/dbin/archives/Cooke/LFA1897/HTML/
b043xkyb,567652,1898,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567652,http://www.bu.edu/dbin/archives/Cooke/LFA1898/HTML/
b043xkyd,567655,1899,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567655,http://www.bu.edu/dbin/archives/Cooke/LFA1899/HTML/
b043xl0p,567658,1900,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567658,http://www.bu.edu/dbin/archives/Cooke/LFA%201900/HTML/
b043xl0r,567667,1901,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567667,http://www.bu.edu/dbin/archives/Cooke/LFA%201901/HTML/
b043xl0t,567670,1902,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567670,http://www.bu.edu/dbin/archives/Cooke/LFA%201902/HTML/
p00ydpdj,567673,1903,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567673,http://www.bu.edu/dbin/archives/Cooke/LFA%201903/HTML/
b043xl95,567676,1904,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567676,http://www.bu.edu/dbin/archives/Cooke/LFA%201904/HTML/
p00ydpd6,567679,1905,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567679,http://www.bu.edu/dbin/archives/Cooke/LFA%201905/HTML/
b043xl99,567684,1906,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567684,http://www.bu.edu/dbin/archives/Cooke/LFA%201906/HTML/
p00ydpcy,567688,1907,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567688,http://www.bu.edu/dbin/archives/Cooke/LFA%201907/HTML/
p00ydpcm,567691,1908,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567691,http://www.bu.edu/dbin/archives/Cooke/LFA%201908/HTML/
b043xmrs,567695,1909,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567695,http://www.bu.edu/dbin/archives/Cooke/LFA%201909/HTML/
p00ydpcc,567700,1910,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567700,http://www.bu.edu/dbin/archives/Cooke/LFA%201910/HTML/
p00ydpc4,567703,1911,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567703,http://www.bu.edu/dbin/archives/Cooke/LFA%201911/HTML/
b043xnc3,567709,1912,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567709,http://www.bu.edu/dbin/archives/Cooke/LFA%201912/HTML/
b043xnc5,567712,1913,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567712,http://www.bu.edu/dbin/archives/Cooke/LFA%201913/HTML/
b043xnc7,567715,1914,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567715,http://www.bu.edu/dbin/archives/Cooke/LFA%201914/HTML/
b043xnc9,567718,1915,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567718,http://www.bu.edu/dbin/archives/Cooke/LFA%201915/HTML/
b043xnd7,567735,1916,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567735,http://www.bu.edu/dbin/archives/Cooke/LFA%201916/HTML/
b043xp7s,567739,1917,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567739,http://www.bu.edu/dbin/archives/Cooke/LFA%201917/HTML/
b043xp7v,567742,1918,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567742,http://www.bu.edu/dbin/archives/Cooke/LFA%201918/HTML/
b043xp7x,567745,1919,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567745,http://www.bu.edu/dbin/archives/Cooke/LFA%201919/HTML/
b043xp7z,567749,1920,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567749,http://www.bu.edu/dbin/archives/Cooke/LFA%201920/HTML/
b043xp81,567757,1921,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567757,http://www.bu.edu/dbin/archives/Cooke/LFA%201921/HTML/
b043xp83,567760,1922,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567760,http://www.bu.edu/dbin/archives/Cooke/LFA%201922/HTML/
b043xp85,567763,1923,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567763,http://www.bu.edu/dbin/archives/Cooke/LFA%201923/HTML/
b043xp89,567767,1924,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567767,http://www.bu.edu/dbin/archives/Cooke/LFA%201924/HTML/
b043xphk,567770,1925,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567770,http://www.bu.edu/dbin/archives/Cooke/LFA%201925/HTML/
b043xphm,567773,1926,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567773,http://www.bu.edu/dbin/archives/Cooke/LFA%201926/HTML/
p00yrlf1,567779,1929,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567779,http://www.bu.edu/dbin/archives/Cooke/LFA%201926/HTML/
b043xpl3,567782,1930,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567782,http://www.bu.edu/dbin/archives/Cooke/LFA%201930/HTML/
b043xpl5,567785,1931,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567785,http://www.bu.edu/dbin/archives/Cooke/LFA%201931/HTML/
b043xpr2,567788,1932,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567788,http://www.bu.edu/dbin/archives/Cooke/LFA%201932/HTML/
b043xpr4,567791,1933,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567791,http://www.bu.edu/dbin/archives/Cooke/LFA%201933/HTML/
b043xpr6,567795,1934,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567795,http://www.bu.edu/dbin/archives/Cooke/LFA%201934/HTML/
b043xpr8,567798,1935,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567798,http://www.bu.edu/dbin/archives/Cooke/LFA%201935/HTML/
b043xprb,567801,1936,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567801,http://www.bu.edu/dbin/archives/Cooke/LFA%201936/HTML/
b043xprd,567804,1937,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567804,http://www.bu.edu/dbin/archives/Cooke/LFA%201937/HTML/
p00yrk59,567808,1938,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567808,http://www.bu.edu/dbin/archives/Cooke/LFA%201938/HTML/
b043xq16,567812,1939,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567812,http://www.bu.edu/dbin/archives/Cooke/LFA%201939/HTML/
p00ydpjb,567815,1940,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567815,http://www.bu.edu/dbin/archives/Cooke/LFA%201940/HTML/
b043xq1b,567818,1941,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567818,http://www.bu.edu/dbin/archives/Cooke/LFA%201941/HTML/
b043xq2h,567821,1942,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567821,http://www.bu.edu/dbin/archives/Cooke/LFA%201942/HTML/
b043xq2k,567824,1943,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567824,http://www.bu.edu/dbin/archives/Cooke/LFA%201943/HTML/
p00ydphp,567827,1944,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567827,http://www.bu.edu/dbin/archives/Cooke/LFA%201944/HTML/
b043xq9n,567830,1945,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567830,http://www.bu.edu/dbin/archives/Cooke/LFA%201945/HTML/
b043xq9q,567833,1946,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567833,http://www.bu.edu/dbin/archives/Cooke/LFA%201946/HTML/
b043xq9s,567836,1947,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567836,http://www.bu.edu/dbin/archives/Cooke/LFA%201947/HTML/
b043xq9v,567839,1948,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567839,http://www.bu.edu/dbin/archives/Cooke/LFA%201948/HTML/
b043xq9x,567843,1949,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567843,http://www.bu.edu/dbin/archives/Cooke/LFA%201949/HTML/
